Store_ID,Metratura_scaled,FTE_scaled,PTE_scaled,QAC_Oct_scaled,QAC_Nov_scaled,QAC_Dec_scaled,QAC_Jan_scaled,QAC_Feb_scaled,QAC_Mar_scaled,TNPS_Oct_scaled,TNPS_Nov_scaled,TNPS_Dec_scaled,TNPS_Jan_scaled,TNPS_Feb_scaled,Tipologia_encoded,Localita_encoded,area_encoded,SM si/no_encoded,Provincia_encoded,Footfall,night_Fixed_CB_%_scaled_200,midday_Fixed_CB_%_scaled_200,CB_Night_scaled_200,CB_Midday_scaled_200,CB_Weekend_scaled_200,night_MEAN_scaled_ARPU_200,night_MIN_scaled_ARPU_200,night_MAX_scaled_ARPU_200,midday_MEAN_scaled_ARPU_200,midday_MIN_scaled_ARPU_200,midday_MAX_scaled_ARPU_200,weekend_MEAN_scaled_ARPU_200,weekend_MIN_scaled_ARPU_200,weekend_MAX_scaled_ARPU_200,night_Fixed_CB_%_scaled_500,midday_Fixed_CB_%_scaled_500,CB_Night_scaled_500,CB_Midday_scaled_500,CB_Weekend_scaled_500,night_MEAN_scaled_ARPU_500,night_MIN_scaled_ARPU_500,night_MAX_scaled_ARPU_500,midday_MEAN_scaled_ARPU_500,midday_MIN_scaled_ARPU_500,midday_MAX_scaled_ARPU_500,weekend_MEAN_scaled_ARPU_500,weekend_MIN_scaled_ARPU_500,weekend_MAX_scaled_ARPU_500,night_Fixed_CB_%_scaled_1000,midday_Fixed_CB_%_scaled_1000,CB_Night_scaled_1000,CB_Midday_scaled_1000,CB_Weekend_scaled_1000,night_MEAN_scaled_ARPU_1000,night_MIN_scaled_ARPU_1000,night_MAX_scaled_ARPU_1000,midday_MEAN_scaled_ARPU_1000,midday_MIN_scaled_ARPU_1000,midday_MAX_scaled_ARPU_1000,weekend_MEAN_scaled_ARPU_1000,weekend_MIN_scaled_ARPU_1000,weekend_MAX_scaled_ARPU_1000,Footfall_classif
345,0.15767634854771784,0.25,0.2,0.04132231404958678,0.08868501529051988,0.0641025641025641,0.125,0.05,0.0,0.8118181818181818,0.0,0.5329999999999999,0.8335,0.8570000000000001,1,355,3,1,4,0.10907326540514313,0.3382352941176471,0.33878756127376325,0.15511298353121408,0.16583684412102642,0.1431443891229414,0.4653795280615229,0.9904101901056026,0.608328643756375,0.5349269621807802,0.9902938396722388,0.250441355974785,0.31542790566701906,0.9556683843110064,0.057325575336446,0.6044700058241119,0.33372463983815265,0.05086022855707648,0.05437649127213362,0.04693582820545021,0.4653795280615229,0.9904101901056026,0.608328643756375,0.5349269621807802,0.9902938396722388,0.250441355974785,0.31542790566701906,0.9556683843110064,0.057325575336446,0.6128274616079494,0.4587991168547728,0.025927106577409414,0.029610739205893813,0.024448340594339958,0.3709300335586141,0.9951360382704236,0.6072439194193145,0.4139844280936393,0.9993507541179448,0.22792409697556665,0.3666922067856304,0.9881726743137248,0.10064389824513367,0
318,0.15767634854771784,0.25,0.0,0.008264462809917356,0.03669724770642202,0.07692307692307693,0.0625,0.1,0.20930232558139533,0.6445454545454545,0.368,0.273,0.9375,0.308,1,321,1,0,22,0.3497331392527899,0.4567901234567901,0.7747093125851442,0.18498659517426272,0.1669858291842206,0.1384527001148985,0.08997384444664153,0.9904101901056026,0.019619018893625627,0.09280425786905372,0.9917524987755982,0.027093925756109943,0.025898301879967004,0.9867814162756592,0.0146752995731032,0.7864806118074044,0.7431773071139622,0.2490267487127967,0.1984176817782243,0.17768115032023107,0.08997384444664153,0.9904101901056026,0.019619018893625627,0.09280425786905372,0.9917524987755982,0.027093925756109943,0.025898301879967004,0.9867814162756592,0.0146752995731032,0.7479634927121646,0.7682984080532984,0.1731307335387667,0.14348457478836826,0.1293034746573159,0.024698561833239933,0.9951360382704236,0.1583221334465152,0.03392322836891226,1.0,0.02958366814984708,0.03216885440332906,0.9773088082673675,0.14685638041301305,2
9,0.3360995850622407,0.5,0.0,0.09090909090909093,0.1834862385321101,0.07692307692307693,0.21875,0.08333333333333333,0.13953488372093026,0.87,0.821,0.792,0.941,0.929,1,9,3,0,5,0.139155749636099,0.12005856515373353,0.2344621921562777,0.26043661432401377,0.2068173113749521,0.19049214860206806,0.2762038234721331,0.9904101901056026,0.021389283909865626,0.3402660404486661,0.9917524987755982,0.03161261975799253,0.3006350832607993,0.9991868859077846,0.07378617783711093,0.21456010901236536,0.2290199247870049,0.08539495165138766,0.06781363807610198,0.062460755996483736,0.2762038234721331,0.9904101901056026,0.021389283909865626,0.3402660404486661,0.9917524987755982,0.03161261975799253,0.3006350832607993,0.9991868859077846,0.07378617783711093,0.2121034651049292,0.19676306276700628,0.023979031629653244,0.01902029539900117,0.017510537314490142,0.21916466185302447,0.9951360382704236,0.01867904522804888,0.31583033188906,1.0,0.02347583361872953,0.3454732683814925,1.0,0.0677965986293729,0
11,0.3526970954356847,0.375,0.0,0.1487603305785124,0.21100917431192664,0.10256410256410256,0.3125,0.21666666666666667,0.13953488372093026,0.6009090909090911,0.818,0.8290000000000001,0.8460000000000001,1.0,1,13,3,0,5,0.09170305676855896,0.3140495867768595,0.4675572910711825,0.3232477977786289,0.2880122558406741,0.28408655687476064,0.40783440491441175,0.9841032445924776,0.15077354199411794,0.4814102476555192,0.9917524987755982,0.21578903977920205,0.4178501605602498,0.9928240502768452,0.1424248255041739,0.5514568599717115,0.4770269487343316,0.1314831093808866,0.12156222529197536,0.11658608564611328,0.40783440491441175,0.9841032445924776,0.15077354199411794,0.4814102476555192,0.9917524987755982,0.21578903977920205,0.4178501605602498,0.9928240502768452,0.1424248255041739,0.5360227272727273,0.435164578835731,0.06212588106116956,0.07381433074770659,0.057083023412318926,0.37944096340332895,0.9915892701035148,0.14842162988211344,0.3652561501068615,0.997188988130886,0.19554898029774487,0.4423298659811441,0.9982707279310156,0.13682896705092704,0
379,0.2282157676348548,0.0,0.2,0.1487603305785124,0.045871559633027525,0.11538461538461538,0.40625,0.2,0.16279069767441862,0.7727272727272727,0.467,0.667,0.845,1.0,1,380,1,0,41,0.3288694808345463,0.15403422982885084,0.26184629985254826,0.31214094216775184,0.3182688625047874,0.2276905400229797,0.10699356921337272,0.9904101901056026,0.01635900959678508,0.07886100757568665,0.9917524987755982,0.02043762610851971,0.025901730431394654,0.9991868859077846,0.07354910603598673,0.27527899489215424,0.25650360605765543,0.10234836117041317,0.10435765415044584,0.07465779228933819,0.10699356921337272,0.9904101901056026,0.01635900959678508,0.07886100757568665,0.9917524987755982,0.02043762610851971,0.025901730431394654,0.9991868859077846,0.07354910603598673,0.3951377633711508,0.4274738482924687,0.021641341692345842,0.01979952537810364,0.014132398257358413,0.0017233028825424102,0.9951360382704236,0.010641152612457641,0.018378680443817186,1.0,0.006418760918582946,0.005132501197460782,1.0,0.06755816695168379,2
161,0.2074688796680498,0.5,0.0,0.12396694214876032,0.10703363914373087,0.1282051282051282,0.3125,0.2,0.20930232558139533,0.7554545454545454,0.6,0.5710000000000001,0.6795,0.545,4,170,0,1,0,0.28073750606501696,0.2790697674418605,0.5244415120833017,0.031788586748372274,0.05898123324396784,0.08339716583684413,0.4709139011661291,0.9904101901056026,0.04495720022311271,0.3962498533053024,0.9917524987755982,0.026641734921952938,0.2762333133835119,0.9527281992436472,0.05243283227830502,0.4987335942896615,0.5200536620316093,0.010423207333919377,0.019339444932814268,0.02734522165013186,0.4709139011661291,0.9904101901056026,0.04495720022311271,0.3962498533053024,0.9917524987755982,0.026641734921952938,0.2762333133835119,0.9527281992436472,0.05243283227830502,0.7348082595870206,0.6993542525859799,0.01579711684907732,0.01866609995395459,0.01821450076152021,0.25428323845580897,0.9951360382704236,0.042312232314844385,0.2973756125772657,1.0,0.026083341476203732,0.3189533719910905,0.9873735997800522,0.4412918016637575,1
99,0.12863070539419086,0.75,0.0,0.12396694214876032,0.22324159021406728,0.05128205128205128,0.203125,0.26666666666666666,0.13953488372093026,0.5781818181818181,0.595,0.614,0.8354999999999999,0.595,2,118,0,1,10,0.5994177583697233,0.16326530612244894,0.467170069454573,0.07391803906549214,0.19762543086939868,0.3023745691306013,0.4290537008593076,0.9904101901056026,0.08676696223835878,0.4645940697205417,0.9917524987755982,0.1355829291791492,0.31324073910737704,0.995327916871057,0.3602284892395588,0.2917761163871489,0.4625739700665979,0.024237096571643857,0.06479969860605299,0.09914605048348613,0.4290537008593076,0.9904101901056026,0.08676696223835878,0.4645940697205417,0.9917524987755982,0.1355829291791492,0.31324073910737704,0.995327916871057,0.3602284892395588,0.4764044943820224,0.4178277832750919,0.015549180037544718,0.03170049233166862,0.04383611376757696,0.3769823380880477,0.9951360382704236,0.10924329731412806,0.3424630954815022,1.0,0.12061366647067147,0.3518287253459817,0.998951221160289,0.35588198265630777,2
39,0.2697095435684647,0.75,0.0,0.1652892561983471,0.4954128440366973,0.1794871794871795,0.234375,0.15,0.20930232558139533,0.5609090909090909,0.606,0.461,0.8160000000000001,0.6,2,50,3,1,31,0.6937409024745269,0.42105263157894735,0.627121145049432,0.0061279203370356175,0.049406357717349685,0.15640559172730753,0.11784441430569965,0.9904101901056026,0.004428434196600752,0.337971342358056,0.9917524987755982,0.07226390547849301,0.34287939964504444,0.9799887663207986,0.4831025157145501,0.7524752475247525,0.6231066567367407,0.002009292980032651,0.01619992465151325,0.05128406379505212,0.11784441430569965,0.9904101901056026,0.004428434196600752,0.337971342358056,0.9917524987755982,0.07226390547849301,0.34287939964504444,0.9799887663207986,0.4831025157145501,0.7233595800524935,0.5634499311186622,0.01778061134133815,0.02854815287075408,0.02539581340983955,0.2601601973242104,0.9863057144262964,0.035883852113894374,0.4155059371233048,1.0,0.06145569363375593,0.4026803302215177,0.9947823935892096,0.4794608315025928,2
329,0.16182572614107885,0.5,0.0,0.17355371900826447,0.009174311926605505,0.08974358974358974,0.4375,0.15,0.16279069767441862,0.5718181818181818,0.45,0.633,0.75,0.429,2,339,1,1,2,0.3745754488112567,0.18666666666666668,0.25878605628571283,0.027575641516660285,0.06549214860206817,0.0731041746457296,0.14925333451189188,0.9904101901056026,0.006473587134782811,0.3079752217740173,0.9917524987755982,0.1134052709102171,0.12252081088135768,0.9991868859077846,0.015978603043142085,0.3335973597359736,0.2534322348910529,0.00904181841014693,0.02147431872409896,0.023970237347733268,0.14925333451189188,0.9904101901056026,0.006473587134782811,0.3079752217740173,0.9917524987755982,0.1134052709102171,0.12252081088135768,0.9991868859077846,0.015978603043142085,0.3297777777777778,0.22485268621029614,0.0024439485708213802,0.005950483476782489,0.00665444692381256,0.0648010427191188,0.9951360382704236,0.003722039791920958,0.2807862365433175,1.0,0.09989342745273658,0.1351130953469568,1.0,0.009657431609496787,2
398,0.0,0.5,0.0,0.0743801652892562,0.3241590214067278,0.0641025641025641,0.109375,0.016666666666666666,0.20930232558139533,0.4945454545454545,0.0,0.536,0.8335,0.6920000000000001,1,259,3,0,57,0.2513343037360505,0.2460456942003515,0.43318136389151296,0.21677518192263492,0.4075067024128686,0.40894293374186136,0.4017456643561314,0.9841521467538484,0.047580125936799625,0.4854683133919259,0.9917524987755982,0.06581284785440664,0.3922063780987917,0.970176914790534,0.14954918181950388,0.5093607894991454,0.4981528302535165,0.15383649378374986,0.2381012181338692,0.21949956046716065,0.4017456643561314,0.9841521467538484,0.047580125936799625,0.4854683133919259,0.9917524987755982,0.06581284785440664,0.3922063780987917,0.970176914790534,0.14954918181950388,0.5298453006421483,0.5079562940557415,0.1615839620302483,0.18875075266532074,0.15673591187617328,0.34395047986864946,0.9883891902977668,0.20255164820156565,0.44414165499423375,0.9998006065816448,0.07345777141220444,0.4629481699998738,0.9831087992876408,0.4660359078436379,1
66,0.13692946058091288,0.25,0.0,0.06611570247933883,0.23547400611620795,0.01282051282051282,0.046875,0.13333333333333333,0.06976744186046513,0.6772727272727272,0.364,0.6759999999999999,0.838,0.765,1,72,2,1,40,0.28355167394468705,0.2748091603053435,0.8420638433918647,0.04902336269628495,0.036767522022213714,0.04715626196859441,0.5189085127066391,0.9904101901056026,0.04767345718363322,0.4927151098212109,0.9917524987755982,0.06962889792135596,0.5285536855893682,0.9156838985618324,0.0408684232609491,0.6211004707028079,0.8025064068858465,0.03792540499811629,0.043074218259449966,0.046150948135124964,0.5189085127066391,0.9904101901056026,0.04767345718363322,0.4927151098212109,0.9917524987755982,0.06962889792135596,0.5285536855893682,0.9156838985618324,0.0408684232609491,0.5137254901960785,0.6810994279018835,0.06361350193036518,0.05521906988276131,0.05370045691212411,0.5263574601302083,0.9801527153915612,0.19860581604484265,0.4865354845634492,0.989227327272989,0.13226463096084207,0.568144723762696,0.9773058126801268,0.18765644018097394,1
77,0.14522821576763487,0.25,0.0,0.12396694214876032,0.10397553516819573,0.07692307692307693,0.171875,0.16666666666666666,0.16279069767441862,0.5909090909090909,0.45,0.938,0.7915,0.556,3,100,1,0,25,0.22173702086365848,0.21696252465483234,0.2821816183541695,0.19302949061662197,0.22098812715434696,0.2052374569130601,0.2142241048652716,0.9904101901056026,0.2146920340678246,0.211721151138288,0.9917524987755982,0.3086850054429912,0.1425843509817294,0.9991868859077846,0.2069716981043672,0.3370740988689617,0.2903956471833053,0.1407760894135376,0.15685043325379885,0.13898656285319605,0.2142241048652716,0.9904101901056026,0.2146920340678246,0.211721151138288,0.9917524987755982,0.3086850054429912,0.1425843509817294,0.9991868859077846,0.2069716981043672,0.2857659357069873,0.2596470153621408,0.15000177097722522,0.1353026600077923,0.11993500513583395,0.058639934771514635,0.9942870025503704,0.2125171426718753,0.0975478621539354,0.9996699372269972,0.2823402271018317,0.07842241128061911,0.9951865265670168,0.2017460894192023,1
71,0.3029045643153527,0.5,0.2,0.12396694214876032,0.14984709480122324,0.11538461538461538,0.140625,0.13333333333333333,0.16279069767441862,0.6690909090909091,0.621,0.63,0.848,0.588,1,91,3,0,5,0.20950994662785047,0.2603550295857988,0.5579656681914319,0.06357717349674455,0.050555342780543855,0.03600153198008426,0.42828766152467984,0.9842034444287282,0.03393322507731745,0.28638078321031085,0.9855373410603404,0.0181602457819055,0.34899466475852103,0.9929251380517408,0.025263135280664758,0.5132267072861132,0.4934191700107407,0.07308803214868767,0.05550671857340199,0.053670099208840895,0.42828766152467984,0.9842034444287282,0.03393322507731745,0.28638078321031085,0.9855373410603404,0.0181602457819055,0.34899466475852103,0.9929251380517408,0.025263135280664758,0.5312895377128953,0.4689345717108342,0.048312258704353066,0.045195338787943184,0.03885524032160947,0.413272128709416,0.9916456183926832,0.13572686100789605,0.4484318030721885,0.9972336472972604,0.14890241604568835,0.4813698718719053,0.998298201258284,0.3986208021066732,1
119,0.14522821576763487,0.375,0.0,0.1487603305785124,0.3486238532110092,0.08974358974358974,0.140625,0.21666666666666667,0.16279069767441862,0.6836363636363637,0.667,0.5860000000000001,0.8260000000000001,1.0,1,138,1,1,60,0.15604075691411934,0.35294117647058826,0.5288657336466103,0.037916507085407884,0.12332439678284182,0.07233818460360016,0.16957071338089352,0.9904101901056026,0.016828788531875367,0.2565214443583884,0.9917524987755982,0.02700691423425412,0.1501709392661783,0.9991868859077846,0.02923415282771808,0.5943526015471706,0.54804919610505,0.05475323370588975,0.10234836117041317,0.06560027627778475,0.16957071338089352,0.9904101901056026,0.016828788531875367,0.2565214443583884,0.9917524987755982,0.02700691423425412,0.1501709392661783,0.9991868859077846,0.02923415282771808,0.6157175398633257,0.6316506463982632,0.030885842808061486,0.045443275599475794,0.034206425105373146,0.1225666074180447,0.986577208087065,0.01614580719887674,0.1854743641161292,0.9979564220534972,0.01917279503183917,0.16737879012194068,0.9958270331516592,0.04073178761458205,0
56,0.3070539419087137,0.5,0.2,0.05785123966942149,0.06116207951070336,0.20512820512820512,0.25,0.2833333333333333,0.13953488372093026,0.7372727272727272,0.8200000000000001,0.625,0.9335,0.905,1,74,2,0,42,0.2402717127607957,0.3135011441647597,0.5247594752882954,0.3335886633473765,0.4247414783607813,0.28198008425890464,0.3175461118371853,0.9904101901056026,0.03271702602496376,0.3620495172996094,0.9492043807127672,0.03940658251267207,0.3085210913017443,0.9984885727183168,0.12031739807408125,0.5602668962548428,0.5203727814083939,0.10938088660052744,0.13926911967851313,0.09245887228431496,0.3175461118371853,0.9904101901056026,0.03271702602496376,0.3620495172996094,0.9492043807127672,0.03940658251267207,0.3085210913017443,0.9984885727183168,0.12031739807408125,0.5625521765056648,0.5464404550181412,0.0789855842453866,0.09024899939786776,0.06583607834803244,0.24993667323462965,0.9303875571537408,0.056114778346449616,0.3152954131592791,0.9774120364876244,0.07280536752305655,0.3232843136257344,0.9684310519788454,0.11459472836648313,1
290,0.13278008298755187,0.625,0.0,0.1322314049586777,0.09174311926605504,0.0641025641025641,0.171875,0.03333333333333333,0.2325581395348837,0.6972727272727273,0.46299999999999997,0.622,0.857,0.48100000000000004,3,72,2,1,40,0.3673944687045124,0.3766346992153444,0.7799117378470648,0.4381463040980467,0.2849482956721563,0.26072386058981234,0.388860533195492,0.9575717959961104,0.05856504925955944,0.36111000724051984,0.9803438619689254,0.06088652549203572,0.4048658257053444,0.9660574885366028,0.1368144904927788,0.6782705989149022,0.7348082378326651,0.23521285947507226,0.17418058520658045,0.17694336305412536,0.388860533195492,0.9575717959961104,0.05856504925955944,0.36111000724051984,0.9803438619689254,0.06088652549203572,0.4048658257053444,0.9660574885366028,0.1368144904927788,0.6075671180803041,0.6858721997085732,0.1985619664931109,0.13810080402366026,0.1504312329543442,0.36046246361742695,0.9766690686989282,0.3050609678594742,0.39282610051851896,0.9631095470399134,0.40765311754389294,0.4364973843506241,0.9773058126801268,0.19504723346658653,2
107,0.1867219917012448,0.375,0.2,0.008264462809917356,0.0,0.02564102564102564,0.0,0.016666666666666666,0.04651162790697674,0.5454545454545454,0.5,0.6070000000000001,0.685,0.5,1,128,3,0,58,0.2838427947598253,0.29523809523809524,0.5376131408173453,0.5618536959019533,0.34086556874760626,0.4125813864419763,0.39216215422884254,0.8040227859678756,0.13064537301586968,0.4048023247252929,0.9917524987755982,0.048075925099958734,0.3801081453368204,0.8111477766848133,0.133346289937459,0.5276284771334276,0.5332731851928879,0.1842270501067437,0.11176692201431622,0.13528192892126084,0.39216215422884254,0.8040227859678756,0.13064537301586968,0.4048023247252929,0.9917524987755982,0.048075925099958734,0.3801081453368204,0.8111477766848133,0.133346289937459,0.5553831417624521,0.5072711378714762,0.12304749760918075,0.09060319484291432,0.10405376686855806,0.36472267022727534,0.8903193864803018,0.14390894526642325,0.4162308251243252,0.9999622353069066,0.17299994709230984,0.4574221178433766,0.9488953041824908,0.13225843649963726,1
195,0.2074688796680498,0.25,0.2,0.033057851239669415,0.003058103975535168,0.0641025641025641,0.109375,0.13333333333333333,0.04651162790697674,0.4154545454545455,0.579,0.643,0.778,0.8,3,203,3,0,79,0.09286754002911207,0.4483221476510067,0.7090941511176404,0.5695135963232478,0.38108004595940254,0.34570088088854845,0.2536252678848012,0.9903525585704384,0.12551061686070886,0.2966357346954049,0.9916947891320804,0.027267684697374332,0.2581856024147441,0.9968149105375956,0.11691354141108196,0.7517538479511667,0.6722511398197547,0.4253422077106617,0.3003893005148813,0.26304470676880576,0.2536252678848012,0.9903525585704384,0.12551061686070886,0.2966357346954049,0.9916947891320804,0.027267684697374332,0.2581856024147441,0.9968149105375956,0.11691354141108196,0.7300275482093664,0.6733152907158203,0.17978960790564233,0.14075726986150958,0.11500283356356038,0.2509911943354985,0.9941495058849108,0.2423476705835777,0.3363028998324004,0.9992181179839112,0.0977297893715494,0.32547669946698565,0.9980997064396988,0.2319590005336846,0
156,0.12448132780082988,0.5,0.2,0.008264462809917356,0.44954128440366975,0.02564102564102564,0.03125,0.0,0.02325581395348837,0.4809090909090909,0.5650000000000001,0.45,0.8045,0.429,2,128,3,1,58,0.4025230470645318,0.04907975460122701,0.09113871312137073,0.06127920337035619,0.0248946763692072,0.036863270777479897,0.4651292704630307,0.9909970441072574,0.01825353485997892,0.4947017933632108,0.9917524987755982,0.02785817956284426,0.4899859867830501,0.9991868859077846,0.019563564032372454,0.0228387055957992,0.0013736386992856365,0.07823684541002135,0.03629285445183976,0.04806605550671858,0.4651292704630307,0.9909970441072574,0.01825353485997892,0.4947017933632108,0.9917524987755982,0.02785817956284426,0.4899859867830501,0.9991868859077846,0.019563564032372454,0.08670756646216769,0.03125060408652454,0.0055608684872312545,0.0021960117592887767,0.003302872525059328,0.4488858388477759,0.9954660609553132,0.015534611797098547,0.4834340493562107,1.0,0.019968118905179646,0.5691043581143322,1.0,0.013262956429651494,2
257,0.38589211618257263,0.25,0.4,0.12396694214876032,0.2691131498470948,0.08974358974358974,0.109375,0.1,0.2325581395348837,0.6154545454545455,0.7440000000000001,0.649,0.8905,0.8420000000000001,1,267,3,1,47,0.08830664725861233,0.15037593984962405,0.27967495098969203,0.0497893527384144,0.04174645729605515,0.03667177326694753,0.3713712375594936,0.9904101901056026,0.031978265650699375,0.4479250425542513,0.9917524987755982,0.028792699566948906,0.4680082118602158,0.9991868859077846,0.1252715839012862,0.227606015318513,0.2260489443839649,0.05286952153710914,0.03692075850809996,0.04060969483862866,0.3713712375594936,0.9904101901056026,0.031978265650699375,0.4479250425542513,0.9917524987755982,0.028792699566948906,0.4680082118602158,0.9991868859077846,0.1252715839012862,0.3095575221238938,0.29229119165952394,0.039811568023235225,0.0307087450855382,0.040692629192788585,0.3373252390025312,0.9951360382704236,0.09619091441363134,0.402836593380022,1.0,0.1248237653853031,0.4795676458377793,0.9998102145703596,0.15658821345984858,0
101,0.2904564315352697,0.25,0.0,0.10743801652892562,0.1712538226299694,0.038461538461538464,0.3125,0.2333333333333333,0.18604651162790692,0.7727272727272727,0.7390000000000001,0.5910000000000001,0.7575000000000001,0.688,1,121,3,0,55,0.11344007763221738,0.42857142857142855,0.5594746396676292,0.031022596706242817,0.040597472232860976,0.02613941018766756,0.4743106161977278,0.9904101901056026,0.17972488120874752,0.3913689539134436,0.9917524987755982,0.03429582823448453,0.3671244560130815,0.9991868859077846,0.20072151786510145,0.8648372451458345,0.5540407840798154,0.07384151701619993,0.09079492653522543,0.05236719829210097,0.4743106161977278,0.9904101901056026,0.17972488120874752,0.3913689539134436,0.9917524987755982,0.03429582823448453,0.3671244560130815,0.9991868859077846,0.20072151786510145,0.8086235489220565,0.6260661695667423,0.0496227818510254,0.06722629546984027,0.056848368929975565,0.21397804898656125,0.9951360382704236,0.2063106683482382,0.4260259880840883,0.9926436492426356,0.17319089397765766,0.3999231474113738,0.9947056137377956,0.3465687726516934,0
166,0.2199170124481328,0.375,0.0,0.049586776859504134,0.2018348623853211,0.05128205128205128,0.109375,0.16666666666666666,0.06976744186046513,0.86,0.568,0.7270000000000001,0.7645,0.5,1,177,3,0,12,0.12459970887918485,0.2222222222222222,0.4567485045572695,0.047108387590961316,0.07353504404442743,0.07066258138644198,0.4184628767606432,0.9898713152919352,0.037830718863544034,0.2764729250571439,0.9912128936217728,0.01780800239509411,0.31291047544127104,0.9986432357592484,0.06955438190287377,0.4849828849055909,0.4876693331216049,0.06718573401984176,0.1126459876930805,0.08972748963958307,0.4184628767606432,0.9898713152919352,0.037830718863544034,0.2764729250571439,0.9912128936217728,0.01780800239509411,0.31291047544127104,0.9986432357592484,0.06955438190287377,0.5205757832345471,0.5004268488658893,0.04161796479297277,0.05780469663160132,0.05175238196436794,0.3097266062595045,0.9923587754940528,0.09228698538559718,0.30059821670585674,0.9977988641318976,0.10538679907451176,0.3422626578348058,0.9985059988637326,0.16336624603164654,0
324,0.15767634854771784,0.125,0.4,0.033057851239669415,0.024464831804281342,0.01282051282051282,0.09375,0.1,0.04651162790697674,0.6754545454545454,0.6970000000000001,0.52,0.7929999999999999,0.833,3,333,1,1,99,0.2555070354196992,0.20973782771535585,0.2638720480397252,0.10111068556108772,0.17502872462657984,0.11389314438912294,0.1503651502317246,0.9904101901056026,0.012533121975099504,0.12434227904331326,0.9903288680941966,0.027024697105846485,0.06604232855303792,0.9991868859077846,0.011265760727416923,0.3600603303573601,0.2538678681483567,0.05073464774582445,0.0734647745824438,0.04729687303779983,0.1503651502317246,0.9904101901056026,0.012533121975099504,0.12434227904331326,0.9903288680941966,0.027024697105846485,0.06604232855303792,0.9991868859077846,0.011265760727416923,0.4933863602887023,0.4495177889733295,0.07994191194701236,0.06963482449615697,0.04952095066057451,0.03627348603894587,0.9732470876011472,0.026757721892520653,0.05173854345931938,0.9977057867063772,0.027421033146680845,0.048552098278436207,0.9893277628448034,0.019466137706951325,1
74,0.14522821576763487,0.25,0.0,0.06611570247933883,0.048929663608562685,0.038461538461538464,0.0625,0.06666666666666668,0.09302325581395347,0.47,0.667,0.478,0.96,0.917,1,72,2,0,40,0.1983503153808831,0.36281179138321995,0.6778245567768328,0.16775181922635005,0.1068556108770586,0.12892569896591344,0.2943982696412299,0.9841195675396541,0.0245495652558786,0.30256839737398405,0.9917524987755982,0.03234137340589212,0.29630188508900235,0.972307085425482,0.027465870849097327,0.5925742574257425,0.5342790165948275,0.19050609066934573,0.13412030641717945,0.13437146803968353,0.2943982696412299,0.9841195675396541,0.0245495652558786,0.30256839737398405,0.9917524987755982,0.03234137340589212,0.29630188508900235,0.972307085425482,0.027465870849097327,0.5475324276613708,0.5177714466351386,0.15361456451670033,0.10214996635143272,0.10551039563631212,0.25944331382851393,0.9805004661455378,0.08696704663985147,0.3109954658480397,0.9952204075258768,0.09945132570940944,0.34720011684155394,0.9926946897751228,0.20247490018699904,1
178,0.17012448132780086,0.5,0.6000000000000001,0.1487603305785124,0.3241590214067278,0.21794871794871795,0.15625,0.21666666666666667,0.16279069767441862,0.5854545454545454,0.8140000000000001,0.7020000000000001,0.718,0.706,2,185,2,1,66,0.6295972828723921,0.2725060827250608,0.49317134753168396,0.15626196859440825,0.1126005361930295,0.08799310608962084,0.3430583615350355,0.9904101901056026,0.06979432941410703,0.33609498755033856,0.9917524987755982,0.036477002307804776,0.2855599494435642,0.9991868859077846,0.015920796233197813,0.4870034448700344,0.4886697934991867,0.0512369709908326,0.03692075850809996,0.02885219138515635,0.3430583615350355,0.9904101901056026,0.06979432941410703,0.33609498755033856,0.9917524987755982,0.036477002307804776,0.2855599494435642,0.9991868859077846,0.015920796233197813,0.4814274128142741,0.4955249172633334,0.014344915524386357,0.010307087450855384,0.008031381716431127,0.3004554747946515,0.9951360382704236,0.06721814733371892,0.3113036341631864,1.0,0.028020550102524217,0.3276689244850268,1.0,0.009599293211713893,2
24,0.2157676348547718,0.75,0.0,0.17355371900826447,0.10091743119266056,0.1282051282051282,0.15625,0.21666666666666667,0.20930232558139533,0.4518181818181818,0.677,0.518,0.8365,0.667,2,31,0,1,17,0.6458030082484231,0.18181818181818185,0.6904617469764289,0.007276905400229796,0.06089620834929145,0.16119302949061662,0.7404415465244721,0.9934240779431379,0.0193749204777734,0.38951752043295257,0.9917524987755982,0.036032548340706336,0.3756229192586439,0.9991868859077846,0.29119481763808186,0.7257375483741267,0.6064323171103774,0.024362677382895898,0.04031144041190506,0.07329210096697225,0.7404415465244721,0.9934240779431379,0.0193749204777734,0.38951752043295257,0.9917524987755982,0.036032548340706336,0.3756229192586439,0.9991868859077846,0.29119481763808186,0.6615971654401744,0.6337246110604825,0.08642368859136472,0.07441646300428577,0.07779902950448057,0.29397573579613234,0.8928620290172194,0.11788110313584325,0.31855931122252945,0.91894213537978,0.04304024465400702,0.39062801833474703,0.9501350019900684,0.4173458871224794,2
